regionId,province,city,date,subdevided_Y/N,caseId,infection_case,confirmed,accumulated,briefingdate,classname,note,keyword,,
40,충청북도,제천시,2020-11-25,Y,330,김장모임 관련,4,23,2020-11-29,가족 및 지인 모임,,모임;김장,,
110,etc.,,2020-11-25,Y,330,음식점관련,0,6,2020-11-29,음식점 및 주점업,소재지 확인불가,일반음식점,,
110,etc.,,2020-11-25,Y,330,학교 관련,11,11,2020-11-29,교육서비스업,관계재분류; 소재지 확인불가,초중고,,
40,충청북도,제천시,2020-11-25,Y,330,김장모임 관련,-5,18,2020-11-30,가족 및 지인 모임,관계재분류,모임;김장,,
110,etc.,,2020-11-25,Y,330,음식점관련,0,6,2020-11-30,음식점 및 주점업,관계재분류; 소재지 확인불가,일반음식점,,
110,etc.,,2020-11-25,Y,330,좌담회 관련,14,14,2020-11-30,가족 및 지인 모임,관계재분류; 소재지 확인불가,설명회,,
110,etc.,,2020-11-25,Y,330,학교 관련,6,17,2020-11-30,교육서비스업,관계재분류; 소재지 확인불가,초중고,,
40,충청북도,제천시,2020-11-25,Y,330,김장모임 관련,1,19,2020-12-01,가족 및 지인 모임,,모임;김장,,
110,etc.,,2020-11-25,Y,330,음식점관련,0,6,2020-12-01,음식점 및 주점업,소재지 확인불가,일반음식점,,
110,etc.,,2020-11-25,Y,330,좌담회 관련,11,25,2020-12-01,가족 및 지인 모임,소재지 확인불가,설명회,,
110,etc.,,2020-11-25,Y,330,학교 관련,1,18,2020-12-01,교육서비스업,소재지 확인불가,초중고,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,65,66,2020-11-26,교육서비스업,,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,63,129,2020-11-27,교육서비스업,,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,26,155,2020-11-28,교육서비스업,,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,21,176,2020-11-29,교육서비스업,,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,13,189,2020-11-30,교육서비스업,,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,20,188,2020-12-01,교육서비스업,관계재분류,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,요양병원,6,27,2020-12-01,보건의료업,관계재분류,요양병원/요양시설;의료기관;병원,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,0,188,2020-12-02,교육서비스업,,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,요양병원,4,31,2020-12-02,보건의료업,,요양병원/요양시설;의료기관;병원,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,8,196,2020-12-04,교육서비스업,관계재분류,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,요양병원,3,34,2020-12-04,보건의료업,관계재분류,요양병원/요양시설;의료기관;병원,,
20,경기도,여주시,2020-11-23,Y,331,대학교,10,10,2020-12-04,교육서비스업,관계재분류,대학교,,
10,서울,강서구,2020-11-23,Y,331,댄스교습,5,201,2020-12-05,교육서비스업,,학원;댄스,,
10,서울,강서구,2020-11-23,Y,331,요양병원,3,34,2020-12-05,보건의료업,,요양병원/요양시설;의료기관;병원,,
20,경기도,여주시,2020-11-23,Y,331,대학교,1,11,2020-12-05,교육서비스업,,대학교,,
40,충청북도,청주시,2020-11-23,Y,332,당구장 선후배모임,17,18,2020-11-27,스포츠서비스업,,모임;스포츠;당구장,,
40,충청북도,청주시,2020-11-23,Y,332,당구장 선후배모임,4,22,2020-11-28,스포츠서비스업,,모임;스포츠;당구장,,
40,충청북도,청주시,2020-11-23,Y,332,당구장 선후배모임,3,25,2020-11-29,스포츠서비스업,,모임;스포츠;당구장,,
40,충청북도,청주시,2020-11-23,Y,332,당구장 선후배모임,2,27,2020-11-30,스포츠서비스업,,모임;스포츠;당구장,,
40,충청북도,청주시,2020-11-23,Y,332,당구장 선후배모임,1,28,2020-12-01,스포츠서비스업,관계재분류,모임;스포츠;당구장,,
40,충청북도,충주시,2020-11-23,Y,332,종교시설 관련,9,9,2020-12-01,종교 시설 및 단체,관계재분류,종교,,
10,서울,중랑구,,Y,333,체육시설2,2,22,2020-12-03,스포츠서비스업,,스포츠;운동시설,,
10,서울,중랑구,,Y,333,PC방 관련,9,9,2020-12-03,오락관련 서비스업,,PC방,,
10,서울,성북구,2020-12-01,Y,334,대학교 밴드동아리,17,18,2020-12-03,가족 및 지인 모임,,대학교;동아리,,
10,서울,성북구,2020-12-01,Y,334,대학교 밴드동아리,4,22,2020-12-04,가족 및 지인 모임,관계재분류,대학교;동아리,,
40,충청북도,서산시,2020-12-01,Y,334,주점 관련,13,13,2020-12-04,음식점 및 주점업,관계재분류,주점,,
10,서울,성북구,2020-12-01,Y,334,대학교 밴드동아리,0,22,2020-12-05,가족 및 지인 모임,,대학교;동아리,,
40,충청북도,서산시,2020-12-01,Y,334,주점 관련,2,15,2020-12-05,음식점 및 주점업,,주점,,
14,인천,부평구,2020-12-06,Y,335,일가족,7,7,2020-12-11,가족 및 지인 모임,,가족,,
20,경기도,부천시,2020-12-06,Y,335,증권회사,15,15,2020-12-11,금융 및 보험업,,기타직장;금융업,,
41,충청남도,서산시,2020-12-06,Y,335,일가족 김장모임,5,5,2020-12-11,가족 및 지인 모임,,가족;모임;김장,,
10,서울,종로구,,Y,336,음식점,9,239,2020-12-13,음식점 및 주점업,,일반음식점,,
20,경기도,수원시,,Y,336,요양원,8,36,2020-12-13,사회복지서비스업,,요양병원/요양시설,,
10,서울,종로구,,Y,336,음식점,4,243,2020-12-14,음식점 및 주점업,,일반음식점,,
20,경기도,수원시,,Y,336,요양원,1,37,2020-12-14,사회복지서비스업,,요양병원/요양시설,,
10,서울,종로구,,Y,336,음식점,3,246,2020-12-15,음식점 및 주점업,,일반음식점,,
20,경기도,수원시,,Y,336,요양원,0,37,2020-12-15,사회복지서비스업,,요양병원/요양시설,,
10,서울,종로구,,Y,336,음식점,4,250,2020-12-16,음식점 및 주점업,,일반음식점,,
20,경기도,수원시,,Y,336,요양원,0,37,2020-12-16,사회복지서비스업,,요양병원/요양시설,,
15,대전,,,Y,337,종교시설,22,22,2020-12-15,종교 시설 및 단체,,종교,,
41,충청남도,당진시,,Y,337,복지시설,1,6,2020-12-15,사회복지서비스업,,복지센터,,
41,충청남도,당진시,,Y,337,종교시설,15,53,2020-12-15,종교 시설 및 단체,,종교,,
41,충청남도,서산시,,Y,337,기도원,23,23,2020-12-15,종교 시설 및 단체,,종교;기도원,,
15,대전,,,Y,337,종교시설,0,22,2020-12-16,종교 시설 및 단체,,종교,,
41,충청남도,당진시,,Y,337,복지시설,0,6,2020-12-16,사회복지서비스업,,복지센터,,
41,충청남도,당진시,,Y,337,종교시설,3,56,2020-12-16,종교 시설 및 단체,,종교,,
41,충청남도,서산시,,Y,337,기도원,4,27,2020-12-16,종교 시설 및 단체,,종교;기도원,,
15,대전,,,Y,337,종교시설,0,22,2020-12-17,종교 시설 및 단체,,종교,,
41,충청남도,당진시,,Y,337,복지시설,0,6,2020-12-17,사회복지서비스업,,복지센터,,
41,충청남도,당진시,,Y,337,종교시설,1,57,2020-12-17,종교 시설 및 단체,,종교,,
41,충청남도,서산시,,Y,337,기도원,7,34,2020-12-17,종교 시설 및 단체,,종교;기도원,,
15,대전,,,Y,337,종교시설,0,22,2020-12-18,종교 시설 및 단체,,종교,,
41,충청남도,당진시,,Y,337,복지시설,0,6,2020-12-18,사회복지서비스업,,복지센터,,
41,충청남도,당진시,,Y,337,종교시설,1,58,2020-12-18,종교 시설 및 단체,,종교,,
41,충청남도,서산시,,Y,337,기도원,5,39,2020-12-18,종교 시설 및 단체,,종교;기도원,,
15,대전,,,Y,337,종교시설,0,22,2020-12-19,종교 시설 및 단체,,종교,,
41,충청남도,당진시,,Y,337,복지시설,4,10,2020-12-19,사회복지서비스업,,복지센터,,
41,충청남도,당진시,,Y,337,종교시설,2,60,2020-12-19,종교 시설 및 단체,,종교,,
41,충청남도,서산시,,Y,337,기도원,8,47,2020-12-19,종교 시설 및 단체,,종교;기도원,,
51,전라남도,화순군,2020-12-12,Y,338,가족,4,4,2020-12-17,가족 및 지인 모임,,가족,,
51,전라남도,화순군,2020-12-12,Y,338,요양병원,3,3,2020-12-17,보건의료업,,요양병원/요양시설;의료기관;병원,,
11,부산,동구,2020-12-12,Y,339,회사1,3,3,2020-12-17,일반 직장,,기타직장,,
11,부산,동구,2020-12-12,Y,339,회사2,14,14,2020-12-17,일반 직장,,기타직장,,
11,부산,동구,2020-12-12,Y,339,회사1,0,3,2020-12-18,일반 직장,,기타직장,,
11,부산,동구,2020-12-12,Y,339,회사2,6,20,2020-12-18,일반 직장,,기타직장,,
61,경상남도,창원시,2020-12-13,Y,340,어린이집1,6,6,2020-12-17,교육서비스업,,어린이집/유치원,,
61,경상남도,창원시,2020-12-13,Y,340,어린이집2,6,6,2020-12-17,교육서비스업,,어린이집/유치원,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임,6,6,2020-12-17,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,13,13,2020-12-17,종교 시설 및 단체,,종교,,
70,제주도,제주시,2020-12-14,Y,341,사우나,15,15,2020-12-18,기타 개인 서비스업,관계재분류,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,2,8,2020-12-18,가족 및 지인 모임,관계재분류,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,6,6,2020-12-18,가족 및 지인 모임,관계재분류,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,2,15,2020-12-18,종교 시설 및 단체,관계재분류,종교,,
70,제주도,제주시,2020-12-14,Y,341,사우나,7,22,2020-12-19,기타 개인 서비스업,,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,0,8,2020-12-19,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,3,9,2020-12-19,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,0,15,2020-12-19,종교 시설 및 단체,,종교,,
70,제주도,제주시,2020-12-14,Y,341,사우나,25,47,2020-12-20,기타 개인 서비스업,,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,1,9,2020-12-20,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,0,9,2020-12-20,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,0,15,2020-12-20,종교 시설 및 단체,,종교,,
70,제주도,제주시,2020-12-14,Y,341,라이브카페,22,22,2020-12-21,음식점 및 주점업,관계재분류,카페,,
70,제주도,제주시,2020-12-14,Y,341,사우나,-3,44,2020-12-21,기타 개인 서비스업,관계재분류,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,0,9,2020-12-21,가족 및 지인 모임,관계재분류,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,0,9,2020-12-21,가족 및 지인 모임,관계재분류,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,1,16,2020-12-21,종교 시설 및 단체,관계재분류,종교,,
70,제주도,제주시,2020-12-14,Y,341,라이브카페,12,34,2020-12-22,음식점 및 주점업,,카페,,
70,제주도,제주시,2020-12-14,Y,341,사우나,0,44,2020-12-22,기타 개인 서비스업,,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,0,9,2020-12-22,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,0,9,2020-12-22,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,0,16,2020-12-22,종교 시설 및 단체,,종교,,
70,제주도,제주시,2020-12-14,Y,341,라이브카페,5,39,2020-12-23,음식점 및 주점업,,카페,,
70,제주도,제주시,2020-12-14,Y,341,사우나,2,46,2020-12-23,기타 개인 서비스업,,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,0,9,2020-12-23,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,0,9,2020-12-23,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,0,16,2020-12-23,종교 시설 및 단체,,종교,,
70,제주도,제주시,2020-12-14,Y,341,라이브카페,13,52,2020-12-24,음식점 및 주점업,,카페,,
70,제주도,제주시,2020-12-14,Y,341,사우나,6,52,2020-12-24,기타 개인 서비스업,,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,0,9,2020-12-24,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,0,9,2020-12-24,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,0,16,2020-12-24,종교 시설 및 단체,,종교,,
70,제주도,제주시,2020-12-14,Y,341,라이브카페,3,55,2020-12-25,음식점 및 주점업,,카페,,
70,제주도,제주시,2020-12-14,Y,341,사우나,6,58,2020-12-25,기타 개인 서비스업,,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,0,9,2020-12-25,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,0,9,2020-12-25,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,0,16,2020-12-25,종교 시설 및 단체,,종교,,
70,제주도,제주시,2020-12-14,Y,341,라이브카페,1,56,2020-12-26,음식점 및 주점업,,카페,,
70,제주도,제주시,2020-12-14,Y,341,사우나,3,61,2020-12-26,기타 개인 서비스업,,목욕장업;사우나,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임1,0,9,2020-12-26,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,저녁모임2,0,9,2020-12-26,가족 및 지인 모임,,모임,,
70,제주도,제주시,2020-12-14,Y,341,종교시설,0,16,2020-12-26,종교 시설 및 단체,,종교,,
12,대구,달성군,,Y,342,종교시설,,62,2020-12-20,종교 시설 및 단체,,종교,,
50,전라북도,익산시,,Y,342,종교시설,,16,2020-12-20,종교 시설 및 단체,,종교,,
60,경상북도,경산시,,Y,342,기도원,,18,2020-12-20,종교 시설 및 단체,,종교;기도원,,
12,대구,달성군,,Y,342,종교시설,4,66,2020-12-21,종교 시설 및 단체,,종교,,
50,전라북도,익산시,,Y,342,종교시설,0,16,2020-12-21,종교 시설 및 단체,,종교,,
60,경상북도,경산시,,Y,342,기도원,0,18,2020-12-21,종교 시설 및 단체,,종교;기도원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,7,8,2020-12-17,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,14,22,2020-12-18,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,22,2020-12-19,보건의료업,관계재분류,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,36,36,2020-12-19,보건의료업,관계재분류,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,9,31,2020-12-22,보건의료업,관계재분류,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,8,44,2020-12-22,보건의료업,관계재분류,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,11,11,2020-12-22,보건의료업,관계재분류,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,31,2020-12-23,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,39,83,2020-12-23,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,11,2020-12-23,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,6,37,2020-12-24,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,4,87,2020-12-24,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,10,21,2020-12-24,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,3,40,2020-12-25,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,15,102,2020-12-25,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,21,2020-12-25,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,3,43,2020-12-26,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,0,102,2020-12-26,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,22,43,2020-12-26,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,43,2020-12-27,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,26,128,2020-12-27,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,43,2020-12-27,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,2,45,2020-12-28,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,4,132,2020-12-28,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,43,2020-12-28,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,45,2020-12-30,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,11,143,2020-12-30,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,22,65,2020-12-30,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,45,2021-01-05,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,1,150,2021-01-05,보건의료업,중간 기록 누락 추정 (누적값 불일치),의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,21,86,2021-01-05,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,7,52,2021-01-06,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,0,150,2021-01-06,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,23,109,2021-01-06,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,52,2021-01-07,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,4,154,2021-01-07,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,2,111,2021-01-07,보건의료업,,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,0,34,2021-01-09,보건의료업,관계재분류,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,52,2021-01-09,보건의료업,관계재분류,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,20,174,2021-01-09,보건의료업,관계재분류,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,14,125,2021-01-09,보건의료업,관계재분류,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,0,34,2021-01-11,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,1,53,2021-01-11,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,3,177,2021-01-11,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,4,129,2021-01-11,보건의료업,,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,0,34,2021-01-12,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,53,2021-01-12,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,13,190,2021-01-12,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,129,2021-01-12,보건의료업,,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,14,48,2021-01-14,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,53,2021-01-14,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,0,190,2021-01-14,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,129,2021-01-14,보건의료업,,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,0,48,2021-01-15,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,53,2021-01-15,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,2,192,2021-01-15,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,2,131,2021-01-15,보건의료업,,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,8,56,2021-01-16,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,53,2021-01-16,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,5,197,2021-01-16,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,2,132,2021-01-16,보건의료업,(전일+추가)값과 누적값 불일치,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,15,63,2021-01-20,보건의료업,중간 기록 누락 추정 (누적값 불일치),의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,53,2021-01-20,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,7,204,2021-01-20,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,132,2021-01-20,보건의료업,,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,13,76,2021-01-22,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,53,2021-01-22,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,2,206,2021-01-22,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,132,2021-01-22,보건의료업,,의료기관;병원,,
20,경기도,안성시,2020-12-16,Y,343,병원,0,76,2021-01-25,보건의료업,,의료기관;병원,,
40,충청북도,괴산군,2020-12-16,Y,343,병원,0,53,2021-01-25,보건의료업,,의료기관;병원,,
40,충청북도,음성군,2020-12-16,Y,343,병원,5,211,2021-01-25,보건의료업,,의료기관;병원,,
40,충청북도,진천군,2020-12-16,Y,343,병원,0,132,2021-01-25,보건의료업,,의료기관;병원,,
16,울산,남구,2020-12-19,Y,344,공연장소,13,13,2020-12-23,예술 및 여가관련 서비스업,,공연,,
16,울산,남구,2020-12-19,Y,344,종교시설,11,11,2020-12-23,종교 시설 및 단체,,종교,,
20,경기도,광명시,,Y,345,식당,7,7,2020-12-26,음식점 및 주점업,,일반음식점,,
20,경기도,광명시,,Y,345,자동차공장,13,13,2020-12-26,제조업,(추정감염경로) 공장 종사자 → 가족 → 식당 종사자 및 이용자 이므로 '자동차공장'에 '가족'의 지표를 합하여 기록함.,제조업;공장,,
20,경기도,광명시,,Y,345,지인,6,6,2020-12-26,가족 및 지인 모임,,지인,,
60,경상북도,상주시,2020-12-24,Y,346,종교시설,8,9,2020-12-27,종교 시설 및 단체,,종교,,
60,경상북도,구미시,2020-12-24,Y,346,종교시설2,,64,2020-12-29,종교 시설 및 단체,관계재분류,종교,,
60,경상북도,상주시,2020-12-24,Y,346,종교시설,,18,2020-12-29,종교 시설 및 단체,관계재분류,종교,,
41,충청남도,천안시,2020-12-23,Y,347,식품점/식당,32,33,2020-12-25,도매 및 소매업,,마트/시장;일반음식점,,
41,충청남도,천안시,2020-12-23,Y,347,식품점/식당,14,47,2020-12-26,도매 및 소매업,,마트/시장;일반음식점,,
41,충청남도,천안시,2020-12-23,Y,347,식품점/식당,10,57,2020-12-27,도매 및 소매업,,마트/시장;일반음식점,,
41,충청남도,천안시,2020-12-23,Y,347,식품점/식당,34,91,2020-12-28,도매 및 소매업,,마트/시장;일반음식점,,
20,경기도,안성시,2020-12-23,Y,347,식품점,13,13,2020-12-30,도매 및 소매업,관계재분류,마트/시장,,
41,충청남도,천안시,2020-12-23,Y,347,식품점,16,107,2020-12-30,도매 및 소매업,관계재분류,마트/시장,,
20,경기도,안성시,2020-12-23,Y,347,식품점,0,13,2020-12-31,도매 및 소매업,,마트/시장,,
41,충청남도,천안시,2020-12-23,Y,347,식품점,3,110,2020-12-31,도매 및 소매업,,마트/시장,,
20,경기도,안성시,2020-12-23,Y,347,식품점,0,13,2021-01-06,도매 및 소매업,,마트/시장,,
41,충청남도,천안시,2020-12-23,Y,347,식품점,8,118,2021-01-06,도매 및 소매업,,마트/시장,,
20,경기도,안성시,2020-12-23,Y,347,식품점,0,13,2021-01-10,도매 및 소매업,,마트/시장,,
41,충청남도,천안시,2020-12-23,Y,347,식품점,11,129,2021-01-10,도매 및 소매업,,마트/시장,,
13,광주,북구,,Y,348,사우나,4,21,2020-12-31,기타 개인 서비스업,,목욕장업;사우나,,
13,광주,북구,,Y,348,요양원,1,39,2020-12-31,사회복지서비스업,,요양병원/요양시설,,
13,광주,북구,,Y,348,집들이 모임 관련,0,4,2020-12-31,가족 및 지인 모임,,모임,,
13,광주,북구,,Y,348,사우나,6,23,2021-01-01,기타 개인 서비스업,중간 기록 누락 추정 (누적값 불일치),목욕장업;사우나,,
13,광주,북구,,Y,348,요양원,1,39,2021-01-01,사회복지서비스업,중복 브리핑 추정,요양병원/요양시설,,
13,광주,북구,,Y,348,집들이 모임 관련,0,4,2021-01-01,가족 및 지인 모임,중복 브리핑 추정,모임,,
16,울산,중구,2020-12-27,Y,349,선교단체,11,12,2020-12-30,종교 시설 및 단체,,선교;종교,,
16,울산,중구,2020-12-27,Y,349,선교단체,37,49,2020-12-31,종교 시설 및 단체,,선교;종교,,
16,울산,중구,2020-12-27,Y,349,선교단체,34,83,2021-01-01,종교 시설 및 단체,,선교;종교,,
16,울산,중구,2020-12-27,Y,349,선교단체,17,100,2021-01-02,종교 시설 및 단체,,선교;종교,,
16,울산,중구,2020-12-27,Y,349,선교단체,19,119,2021-01-05,종교 시설 및 단체,,선교;종교,,
20,경기도,평택시,2020-12-28,Y,350,사우나,9,9,2021-01-02,기타 개인 서비스업,,목욕장업;사우나,,
20,경기도,평택시,2020-12-28,Y,350,지인여행,14,14,2021-01-02,가족 및 지인 모임,,지인;여행,,
20,경기도,수원시,2021-01-01,Y,351,종교시설2,16,17,2021-01-04,종교 시설 및 단체,,종교,,
20,경기도,수원시,2021-01-01,Y,351,종교시설2,15,32,2021-01-04,종교 시설 및 단체,,종교,,
41,충청남도,아산시,2021-01-03,Y,351,성경공부모임,13,14,2021-01-04,종교 시설 및 단체,,종교;모임,,
14,인천,미추홀구,2020-12-31,Y,352,쇼핑센터,8,8,2021-01-08,도매 및 소매업,,마트/시장;쇼핑센터,,
14,인천,부평구,2020-12-31,Y,352,요양원,14,14,2021-01-08,사회복지서비스업,,요양병원/요양시설,,
40,충청북도,충주시,,Y,353,교회1,8,29,2021-01-07,종교 시설 및 단체,,종교;교회,,
40,충청북도,충주시,,Y,353,교회2,7,7,2021-01-07,종교 시설 및 단체,,종교;교회,,
40,충청북도,충주시,,Y,353,교회3,2,2,2021-01-07,종교 시설 및 단체,,종교;교회,,
40,충청북도,충주시,,Y,353,교회4,8,8,2021-01-07,종교 시설 및 단체,,종교;교회,,
40,충청북도,충주시,,Y,353,지표가족,0,4,2021-01-07,가족 및 지인 모임,,가족,,
16,울산,중구,,Y,354,교회1,10,23,2021-01-10,종교 시설 및 단체,,종교;교회,,
