regionId,province,city,date,caseId,infection_case,confirmed,accumulated,briefingdate,classname,note,keyword
20,경기도,광명시,2020. 9. 16,242,기아자동차,2,13,2020. 9. 18,제조업,,
20,경기도,광명시,2020. 9. 16,242,기아자동차,2,16,2020. 9. 19,제조업,(전일+추가)값과 누적값 불일치,
20,경기도,광명시,2020. 9. 16,242,기아자동차,2,18,2020. 9. 20,제조업,,
20,경기도,광명시,2020. 9. 16,242,기아자동차,3,21,2020. 9. 27,제조업,,
20,경기도,안양시,2020. 9. 22,243,안양시 음악학원,10,11,2020. 9. 25,교육서비스업,,학원
20,경기도,안양시,2020. 9. 22,243,안양시 음악학원,2,13,2020. 9. 29,교육서비스업,,학원
20,경기도,성남시,2020. 9. 24,244,성남시 방위산업체,9,10,2020. 9. 29,제조업,,
20,경기도,,2020. 9. 25,245,군포안양 가족모임,5,7,2020. 9. 28,가족 및 지인 모임,,
20,경기도,군포시/안양시,,246,"군포, 안양 목회자 모임",,9,2020. 6. 1,종교 시설 및 단체,"이전 데이터와의 비교로 추가확진, 누적확진 수 유추하여 기입함",
20,경기도,군포시/안양시,,246,"군포, 안양 목회자 모임",6,15,2020. 6. 2,종교 시설 및 단체,,
20,경기도,군포시/안양시,,246,"군포, 안양 목회자 모임",3,18,2020. 6. 4,종교 시설 및 단체,,
20,경기도,군포시/안양시,,246,"군포, 안양 목회자 모임",2,21,2020. 6. 8,종교 시설 및 단체,중간 기록 누락 추정 (누적값 불일치),
20,경기도,고양시,,247,명지병원,2,2,2020. 4. 26,보건의료업,,
20,경기도,부천시,,248,부천 소방서,3,4,2020. 5. 24,공공 행정기관,,
20,경기도,부천시,,249,쿠팡 물류센터,8,9,2020. 5. 26,운수 및 창고업,이전 데이터와의 비교로 누적확진 수 유추하여 기입함,
20,경기도,부천시,,249,쿠팡 물류센터,27,36,2020. 5. 27,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,46,82,2020. 5. 28,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,20,102,2020. 5. 29,운수 및 창고업,이전 데이터와의 비교로 추가확진 수 유추하여 기입함,
20,경기도,부천시,,249,쿠팡 물류센터,6,108,2020. 5. 30,운수 및 창고업,이전 데이터와의 비교로 추가확진 수 유추하여 기입함,
20,경기도,부천시,,249,쿠팡 물류센터,3,111,2020. 5. 31,운수 및 창고업,이전 데이터와의 비교로 추가확진 수 유추하여 기입함,
20,경기도,부천시,,249,쿠팡 물류센터,3,112,2020. 6. 1,운수 및 창고업,(전일+추가)값과 누적값 불일치,
20,경기도,부천시,,249,쿠팡 물류센터,5,117,2020. 6. 2,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,2,119,2020. 6. 3,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,1,120,2020. 6. 4,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,4,124,2020. 6. 5,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,6,130,2020. 6. 6,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,3,133,2020. 6. 7,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,5,138,2020. 6. 8,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,1,139,2020. 6. 9,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,5,144,2020. 6. 10,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,2,146,2020. 6. 11,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,1,147,2020. 6. 12,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,5,152,2020. 6. 16,운수 및 창고업,,
20,경기도,부천시,,249,쿠팡 물류센터,2,154,2020. 6. 25,운수 및 창고업,,
30,강원도,홍천군,2020. 7. 29,250,홍천 캠핑 모임,9,9,2020. 8. 1,가족 및 지인 모임,8월 이전에 최초로 나온 일자 살펴봐야 함,
30,강원도,홍천군,2020. 7. 29,251,홍천 캠핑 모임,1,10,2020. 8. 3,가족 및 지인 모임,,
30,강원도,속초시,2020. 8. 18,252,동창회 속초여행,16,17,2020. 8. 21,가족 및 지인 모임,지역을 특정할 수 없으나 속초여행이므로 속초에 배정,
30,강원도,속초시,2020. 8. 18,252,동창회 속초여행,1,18,2020. 8. 22,가족 및 지인 모임,,
30,강원도,속초시,2020. 8. 18,252,동창회 속초여행,7,25,2020. 8. 25,가족 및 지인 모임,,
30,강원도,원주시,2020. 8. 20,253,원주시 체육시설,9,10,2020. 8. 21,스포츠서비스업,,
30,강원도,원주시,2020. 8. 20,253,원주시 체육시설,8,18,2020. 8. 22,스포츠서비스업,,
30,강원도,원주시,2020. 8. 21,254,명륜초병설유치원 교사,10,11,2020. 8. 23,기타,,
30,강원도,원주시,2020. 8. 21,255,홈플러스 푸드코트,10,11,2020. 8. 23,음식점 및 주점업,,마트/시장
40,충청북도,괴산군,2020. 3. 7,256,경로당,6,6,2020. 3. 7,가족 및 지인 모임,,
40,충청북도,괴산군,2020. 3. 7,256,경로당,4,10,2020. 3. 9,가족 및 지인 모임,,
40,충청북도,괴산군,2020. 3. 7,256,경로당,1,11,2020. 3. 11,가족 및 지인 모임,,
40,충청북도,청주시,2020. 8. 4,257,청주시 이슬람 종교행사,5,6,2020. 8. 5,종교 시설 및 단체,,
41,충청남도,천안시,2020. 2. 28,258,천안시 운동시설,16,16,2020. 2. 28,스포츠서비스업,,
41,충청남도,천안시,2020. 2. 28,258,천안시 운동시설,39,55,2020. 3. 3,스포츠서비스업,,
41,충청남도,천안시,2020. 2. 28,258,천안시 운동시설,25,80,2020. 3. 4,스포츠서비스업,,
41,충청남도,천안시,2020. 2. 28,258,천안시 운동시설,1,81,2020. 3. 5,스포츠서비스업,,
41,충청남도,천안시,2020. 2. 28,258,천안시 운동시설,7,88,2020. 3. 6,스포츠서비스업,,
41,충청남도,천안시,2020. 2. 28,258,천안시 운동시설,4,92,2020. 3. 8,스포츠서비스업,,
41,충청남도,천안시,2020. 2. 28,258,천안시 운동시설,7,99,2020. 3. 10,스포츠서비스업,,
41,충청남도,천안시,2020. 2. 28,258,천안시 운동시설,6,105,2020. 3. 12,스포츠서비스업,,
41,충청남도,서산시,2020. 3. 11,259,연구소,6,6,2020. 3. 11,기타,,
41,충청남도,서산시,2020. 3. 11,259,연구소,2,8,2020. 3. 12,기타,,
41,충청남도,천안시,2020. 8. 19,260,천안 동산교회,4,5,2020. 8. 20,종교 시설 및 단체,,
41,충청남도,천안시,2020. 8. 19,261,천안 동산교회,3,8,2020. 8. 21,종교 시설 및 단체,,
41,충청남도,천안시,2020. 8. 19,261,천안 동산교회,3,11,2020. 8. 22,종교 시설 및 단체,,
41,충청남도,천안시,2020. 8. 19,261,천안 동산교회,,15,2020. 8. 28,종교 시설 및 단체,8월 이후 교회 관련 주요 집단 발생 표를 보고 작성한 것이라 구체적인 당일 확진환자 수는 없음.,
41,충청남도,천안시,2020. 8. 22,262,순천향대학교 부속 천안병원,9,10,2020. 8. 24,보건의료업,,
41,충청남도,천안시,2020. 8. 22,262,순천향대학교 부속 천안병원,7,17,2020. 8. 25,보건의료업,,
41,충청남도,청양군,2020. 9. 2,263,청양군 김치공장,18,19,2020. 9. 3,제조업,,
41,충청남도,청양군,2020. 9. 2,263,청양군 김치공장,3,22,2020. 9. 4,제조업,,
41,충청남도,청양군,2020. 9. 2,263,청양군 김치공장,1,23,2020. 9. 5,제조업,,
41,충청남도,청양군,2020. 9. 2,263,청양군 김치공장,3,29,2020. 9. 14,제조업,,
41,충청남도,금산군,2020. 9. 10,264,섬김요양원,7,9,2020. 9. 11,사회복지서비스업,첫확진자 2명,요양병원/요양시설
41,충청남도,금산군,2020. 9. 10,264,섬김요양원,1,10,2020. 9. 12,사회복지서비스업,,요양병원/요양시설
41,충청남도,금산군,2020. 9. 10,264,섬김요양원,1,11,2020. 9. 13,사회복지서비스업,,요양병원/요양시설
41,충청남도,금산군,2020. 9. 10,264,섬김요양원,1,12,2020. 9. 14,사회복지서비스업,,요양병원/요양시설
41,충청남도,보령시,2020. 9. 16,265,보령 해양과학고,4,5,2020. 9. 17,교육서비스업,,초중고
41,충청남도,보령시,2020. 9. 16,265,보령 해양과학고,1,6,2020. 9. 18,교육서비스업,,초중고
50,전라북도,전주시,2020. 6. 18,266,전주여고,1,1,2020. 6. 18,교육서비스업,,초중고
50,전라북도,익산시,2020. 8. 18,267,익산시 일가족,6,7,2020. 8. 21,가족 및 지인 모임,,
50,전라북도,익산시,2020. 8. 18,267,익산시 일가족,3,10,2020. 8. 22,가족 및 지인 모임,,
50,전라북도,익산시,2020. 9. 14,268,동익산결혼상담소,4,5,2020. 9. 16,기타 개인 서비스업,,
50,전라북도,익산시,,269,인화동 사무실,1,10,2020. 9. 18,일반 직장,,
50,전라북도,익산시,,269,인화동 사무실,7,17,2020. 9. 26,일반 직장,,
50,전라북도,익산시,,269,인화동 사무실,2,19,2020. 10. 5,일반 직장,,
51,전라남도,순천시,2020. 8. 15,270,홈플러스 푸드코트,10,11,2020. 8. 23,음식점 및 주점업,"무한九룹(서울시 관악구)과 관련성이 확인되어, 무한九룹* 관련 집단발생으로 재분류",마트/시장
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,1,1,2020. 2. 18,보건의료업,31번 환자 접촉자,
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,1,2,2020. 2. 19,보건의료업,,
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,2,4,2020. 2. 20,보건의료업,,
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,14,18,2020. 2. 21,보건의료업,,
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,92,110,2020. 2. 22,보건의료업,,
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,3,113,2020. 2. 24,보건의료업,,
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,1,114,2020. 2. 26,보건의료업,,
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,3,117,2020. 2. 28,보건의료업,,
60,경상북도,청도군,2020. 2. 18,271,청도대남병원,2,119,2020. 2. 29,보건의료업,,
60,경상북도,,2020. 2. 18,271,청도대남병원,3,122,2020. 3. 6,보건의료업,,
60,경상북도,,2020. 2. 23,272,이스라엘 성지순례,18,18,2020. 2. 23,종교 시설 및 단체,,
60,경상북도,,2020. 2. 23,272,이스라엘 성지순례,13,31,2020. 2. 26,종교 시설 및 단체,,
60,경상북도,,2020. 2. 23,272,이스라엘 성지순례,8,49,2020. 3. 3,종교 시설 및 단체,중간 기록 누락 추정 (누적값 불일치),
60,경상북도,청도군,2020. 2. 26,273,다람 노인요양 공동생활가정,1,1,2020. 2. 26,사회복지서비스업,,요양병원/요양시설
60,경상북도,칠곡군,2020. 2. 26,274,밀알사랑의집,22,22,2020. 2. 26,사회복지서비스업,,
60,경상북도,칠곡군,2020. 2. 26,274,밀알사랑의집,1,23,2020. 2. 27,사회복지서비스업,,
60,경상북도,칠곡군,2020. 2. 26,274,밀알사랑의집,1,24,2020. 3. 4,사회복지서비스업,,
60,경상북도,칠곡군,2020. 2. 26,274,밀알사랑의집,1,25,2020. 3. 9,사회복지서비스업,,
60,경상북도,칠곡군,2020. 2. 26,274,밀알사랑의집,2,27,2020. 3. 17,사회복지서비스업,,
60,경상북도,예천군,2020. 2. 26,275,예천 극락마을,2,2,2020. 2. 26,기타,,
60,경상북도,,2020. 2. 28,276,서린요양원,1,1,2020. 2. 28,사회복지서비스업,,요양병원/요양시설
60,경상북도,,2020. 2. 28,276,서린요양원,12,13,2020. 3. 3,사회복지서비스업,,요양병원/요양시설
60,경상북도,,2020. 2. 28,276,서린요양원,11,24,2020. 3. 17,사회복지서비스업,,요양병원/요양시설
60,경상북도,,2020. 3. 3,277,김천소년교도소,3,3,2020. 3. 3,공공 행정기관,,
60,경상북도,,2020. 3. 3,278,한국전력지사,4,4,2020. 3. 3,공공 행정기관,,
60,경상북도,,2020. 3. 4,279,경산엘림노인요양공동생활가정,3,3,2020. 3. 4,사회복지서비스업,,요양병원/요양시설
60,경상북도,,2020. 3. 5,280,경산 참좋은재가센터,2,2,2020. 3. 5,사회복지서비스업,,
60,경상북도,,2020. 3. 5,280,경산 참좋은재가센터,12,14,2020. 3. 9,사회복지서비스업,,
60,경상북도,,2020. 3. 5,280,경산 참좋은재가센터,1,15,2020. 3. 11,사회복지서비스업,,
60,경상북도,,2020. 3. 5,280,경산 참좋은재가센터,3,18,2020. 3. 17,사회복지서비스업,,
60,경상북도,,2020. 3. 5,281,경산 행복요양원,1,1,2020. 3. 5,사회복지서비스업,,요양병원/요양시설
60,경상북도,,2020. 3. 5,281,경산 행복요양원,7,8,2020. 3. 6,사회복지서비스업,,요양병원/요양시설
60,경상북도,봉화군,2020. 3. 5,282,푸른요양원,36,36,2020. 3. 5,사회복지서비스업,,요양병원/요양시설
60,경상북도,봉화군,2020. 3. 5,282,푸른요양원,13,49,2020. 3. 6,사회복지서비스업,,요양병원/요양시설
60,경상북도,봉화군,2020. 3. 5,282,푸른요양원,2,51,2020. 3. 8,사회복지서비스업,,요양병원/요양시설
60,경상북도,봉화군,2020. 3. 5,282,푸른요양원,3,54,2020. 3. 11,사회복지서비스업,,요양병원/요양시설
60,경상북도,봉화군,2020. 3. 5,282,푸른요양원,2,56,2020. 3. 12,사회복지서비스업,,요양병원/요양시설
60,경상북도,봉화군,2020. 3. 5,282,푸른요양원,2,58,2020. 3. 16,사회복지서비스업,,요양병원/요양시설
60,경상북도,,2020. 3. 7,283,경산 제일실버타운,17,17,2020. 3. 7,사회복지서비스업,,
60,경상북도,경산시,2020. 3. 19,284,서요양병원,4,65,2020. 4. 3,보건의료업,"환자 48명, 직원 15명, 기타 접촉자 2명",요양병원/요양시설
60,경상북도,경산시,2020. 3. 21,285,서요양병원,35,35,2020. 3. 21,보건의료업,,요양병원/요양시설
60,경상북도,구미시,2020. 5. 21,286,엘림교회,1,10,2020. 6. 6,종교 시설 및 단체,,
60,경상북도,경산시,2020. 6. 5,287,경북식품과학마이스터고,1,1,2020. 6. 5,교육서비스업,,초중고
60,경상북도,칠곡군,2020. 9. 8,288,산양삼 사업설명회,7,8,2020. 9. 12,기타,,설명회
60,경상북도,칠곡군,2020. 9. 8,288,산양삼 사업설명회,5,13,2020. 9. 13,기타,,설명회
60,경상북도,칠곡군,2020. 9. 8,288,산양삼 사업설명회,3,16,2020. 9. 14,기타,,설명회
60,경상북도,칠곡군,2020. 9. 8,288,산양삼 사업설명회,1,17,2020. 9. 15,기타,,설명회
60,경상북도,칠곡군,2020. 9. 8,288,산양삼 사업설명회,4,21,2020. 9. 16,기타,,설명회
60,경상북도,칠곡군,2020. 9. 8,288,산양삼 사업설명회,3,24,2020. 9. 17,기타,,설명회
60,경상북도,포항시,2020. 9. 16,289,세명기독병원,3,4,2020. 9. 21,보건의료업,,
60,경상북도,포항시,2020. 9. 16,289,세명기독병원,1,5,2020. 9. 22,보건의료업,,
60,경상북도,포항시,2020. 9. 16,289,세명기독병원,4,9,2020. 9. 23,보건의료업,,
60,경상북도,포항시,2020. 9. 16,289,세명기독병원,3,12,2020. 9. 24,보건의료업,,
60,경상북도,포항시,2020. 9. 22,290,어르신모임방,7,8,2020. 9. 27,가족 및 지인 모임,,
60,경상북도,포항시,2020. 9. 22,290,어르신모임방,3,11,2020. 9. 28,가족 및 지인 모임,,
60,경상북도,포항시,2020. 9. 22,290,어르신모임방,1,12,2020. 9. 29,가족 및 지인 모임,,
61,경상남도,,2020. 3. 1,291,거창교회,10,10,2020. 3. 3,종교 시설 및 단체,,
61,경상남도,,2020. 3. 3,292,한마음창원병원,6,6,2020. 3. 3,보건의료업,,
61,경상남도,,2020. 3. 3,292,한마음창원병원,1,7,2020. 3. 6,보건의료업,,
61,경상남도,창녕군,2020. 3. 5,293,창녕 동전노래방,6,6,2020. 3. 5,오락관련 서비스업,,
61,경상남도,창녕군,2020. 3. 5,293,창녕 동전노래방,1,7,2020. 3. 6,오락관련 서비스업,,
61,경상남도,,2020. 3. 11,294,거창군 웅양면 관련,8,8,2020. 3. 11,기타,,
61,경상남도,진주시,2020. 3. 28,295,윙스타워 스파,,7,2020. 4. 2,기타 개인 서비스업,이전 데이터와의 비교로 추가확진 수 유추하여 기입함,목욕장업
61,경상남도,김해시,2020. 8. 25,296,김해 골프여행모임,,10,2020. 8. 28,가족 및 지인 모임,8월 이후 모임 및 여행 관련 집단발생 현황에서 보고 작성한 것이라 당일 확진확자수 명확하지 않음,
61,경상남도,김해시,2020. 8. 25,297,김해시 단체여행,8,9,2020. 8. 26,가족 및 지인 모임,"부산 연제구 일가족의 지표환자와 경남 기해시 단체여행의 지표환자, 2020-08-27에 확진된 울산 확진환자의 역삭적 관련성 확인됨",
61,경상남도,함양군,,298,함양군 택시기사,6,7,2020. 9. 15,기타,,
70,제주도,서귀포시,2020. 8. 27,299,루프탑정원 게스트 하우스,6,7,2020. 8. 31,숙박시설,,
100,해외유입,러시아,2020. 7. 26,300,ORANGE DREAM호(인천항),1,2,2020. 8. 7,운수 및 창고업,,
100,해외유입,이라크,2020. 7. 31,301,이라크 입국 근로자,18,77,2020. 8. 1,기타,,
100,해외유입,이라크,2020. 7. 31,301,이라크 입국 근로자,2,101,2020. 8. 9,기타,"1차 79명, 2차 22명;중간 기록 누락 추정 (누적값 불일치)",
100,해외유입,필리핀 마닐라,2020. 8. 7,302,GRAND TAJIMA호(평택항),2,2,2020. 8. 8,운수 및 창고업,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,23,23,2020. 6. 1,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,22,45,2020. 6. 2,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,10,55,2020. 6. 3,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,11,66,2020. 6. 4,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,10,76,2020. 6. 5,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,4,80,2020. 6. 6,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,2,82,2020. 6. 7,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,4,86,2020. 6. 8,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,1,88,2020. 6. 9,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,4,92,2020. 6. 10,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,2,94,2020. 6. 11,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,1,95,2020. 6. 12,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,5,100,2020. 6. 13,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,7,107,2020. 6. 14,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,3,110,2020. 6. 15,종교 시설 및 단체,,
110,etc.,인천/경기,2020. 6. 1,303,개척교회,2,119,2020. 6. 18,종교 시설 및 단체,중간 기록 누락 추정 (누적값 불일치),
110,etc.,,2020. 8. 22,304,곤지암 지인여행모임,,12,2020. 8. 28,가족 및 지인 모임,8월 이후 모임 및 여행 관련 집단발생 현황에서 보고 작성한 것이라 당일 확진확자수 명확하지 않음,
110,etc.,전남 순천시/충북 청주시,2020. 8. 22,305,순천/청주 가족모임,,11,2020. 8. 28,가족 및 지인 모임,8월 이후 모임 및 여행 관련 집단발생 현황에서 보고 작성한 것이라 당일 확진확자수 명확하지 않음,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,4,5,2020. 9. 7,가족 및 지인 모임,,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,5,10,2020. 9. 8,가족 및 지인 모임,,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,5,15,2020. 9. 9,가족 및 지인 모임,,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,14,29,2020. 9. 10,가족 및 지인 모임,이전 데이터와의 비교로 추가확진 수 유추하여 기입함,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,6,35,2020. 9. 11,가족 및 지인 모임,,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,3,38,2020. 9. 13,가족 및 지인 모임,,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,3,41,2020. 9. 14,가족 및 지인 모임,,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,2,43,2020. 9. 15,가족 및 지인 모임,,
110,etc.,수도권,2020. 9. 3,306,수도권 온라인 산악카페 모임,4,47,2020. 9. 16,가족 및 지인 모임,,
110,etc.,수도권,2020. 9. 14,307,수도권 지인모임,9,10,2020. 9. 14,가족 및 지인 모임,,
110,etc.,,,308,한국대학생선교회,1,9,2020. 6. 2,종교 시설 및 단체,,
110,etc.,,,308,한국대학생선교회,1,10,2020. 6. 4,종교 시설 및 단체,,
110,etc.,,,308,한국대학생선교회,1,13,2020. 6. 14,종교 시설 및 단체,중간 기록 누락 추정 (누적값 불일치),
110,etc.,,,308,한국대학생선교회,1,14,2020. 6. 18,종교 시설 및 단체,,
10,서울,마포구,2020. 9. 30,309,서울디자인고등학교,6,7,2020. 10. 4,교육서비스업,,초중고
10,서울,강북구,2020. 10. 3,310,북서울꿈의교회,3,4,2020. 10. 5,종교 시설 및 단체,,
10,서울,강북구,2020. 10. 3,310,북서울꿈의교회,1,5,2020. 10. 6,종교 시설 및 단체,,
10,서울,강남구,2020. 10. 4,311,승광빌딩,4,5,2020. 10. 9,일반 직장,,
10,서울,강남구,2020. 10. 4,311,승광빌딩,3,8,2020. 10. 10,일반 직장,,
10,서울,강남구,2020. 10. 4,311,승광빌딩,1,9,2020. 10. 13,일반 직장,,
10,서울,영등포구,2020. 10. 4,312,영등포구 방문판매,7,8,2020. 10. 7,도매 및 소매업,,
10,서울,영등포구,2020. 10. 4,312,영등포구 방문판매,1,9,2020. 10. 9,도매 및 소매업,영등포구/광진구 방문판매’ → ‘영등포구 방문판매’로 명칭 변경,
10,서울,영등포구,2020. 10. 4,313,영등포구 지인모임,10,11,2020. 10. 14,가족 및 지인 모임,,
10,서울,송파구,2020. 10. 6,314,잠언의료기기,6,7,2020. 10. 14,도매 및 소매업,,
10,서울,송파구,2020. 10. 6,314,잠언의료기기,1,8,2020. 10. 16,도매 및 소매업,,
10,서울,송파구,2020. 10. 6,314,잠언의료기기,8,16,2020. 10. 17,도매 및 소매업,,
10,서울,송파구,2020. 10. 6,314,잠언의료기기,17,33,2020. 10. 18,도매 및 소매업,,
10,서울,송파구,2020. 10. 6,314,잠언의료기기,2,35,2020. 10. 19,도매 및 소매업,,
10,서울,송파구,2020. 10. 6,314,잠언의료기기,3,38,2020. 10. 21,도매 및 소매업,,
10,서울,송파구,2020. 10. 6,314,잠언의료기기,3,41,2020. 10. 26,도매 및 소매업,,
10,서울,송파구,2020. 10. 6,314,잠언의료기기,3,44,2020. 10. 30,도매 및 소매업,,
10,서울,서대문구,2020. 10. 8,315,서대문구 장례식장,10,11,2020. 10. 12,기타 개인 서비스업,,장례식장
10,서울,서대문구,2020. 10. 8,315,서대문구 장례식장,4,15,2020. 10. 15,기타 개인 서비스업,,장례식장
10,서울,강남구,2020. 10. 11,316,성지하이츠 3차 오피스텔,4,5,2020. 10. 16,숙박시설,,
10,서울,중구,2020. 10. 13,317,다동 센터플레이스,4,5,2020. 10. 16,일반 직장,,
10,서울,중랑구,2020. 10. 13,318,이마트 상봉점,6,7,2020. 10. 16,도매 및 소매업,,마트/시장
10,서울,중랑구,2020. 10. 13,318,이마트 상봉점,1,8,2020. 10. 17,도매 및 소매업,,마트/시장
10,서울,강남/서초구,2020. 10. 15,319,강남/서초 지인모임,9,10,2020. 10. 20,가족 및 지인 모임,,
10,서울,강남/서초구,2020. 10. 15,319,강남/서초 지인모임,8,18,2020. 10. 21,가족 및 지인 모임,,
10,서울,강남/서초구,2020. 10. 15,319,강남/서초 지인모임,4,29,2020. 10. 24,가족 및 지인 모임,중간 기록 누락 추정 (누적값 불일치),
10,서울,강남/서초구,2020. 10. 15,319,강남/서초 지인모임,1,30,2020. 10. 29,가족 및 지인 모임,,
10,서울,강남/서초구,2020. 10. 15,319,강남/서초 지인모임,1,31,2020. 10. 30,가족 및 지인 모임,,
10,서울,강남구/서초구,2020. 10. 15,319,강남/서초 지인모임,2,33,2020. 11. 6,가족 및 지인 모임,,
10,서울,관악구,2020. 10. 20,320,삼모스포렉스 사우나,9,10,2020. 10. 22,기타 개인 서비스업,,목욕장업
10,서울,관악구,2020. 10. 20,320,삼모스포렉스 사우나,3,13,2020. 10. 24,기타 개인 서비스업,,목욕장업
10,서울,관악구,2020. 10. 20,320,삼모스포렉스 사우나,4,17,2020. 10. 27,기타 개인 서비스업,,목욕장업
10,서울,구로구,2020. 10. 22,321,구로구 일가족,12,13,2020. 10. 24,가족 및 지인 모임,,
10,서울,구로구,2020. 10. 22,321,구로구 일가족,14,27,2020. 10. 25,가족 및 지인 모임,,
10,서울,구로구,2020. 10. 22,321,구로구 일가족,13,40,2020. 10. 26,가족 및 지인 모임,,
10,서울,구로구,2020. 10. 22,321,구로구 일가족,2,42,2020. 10. 27,가족 및 지인 모임,,
10,서울,구로구,2020. 10. 22,321,구로구 일가족,1,43,2020. 10. 28,가족 및 지인 모임,,
10,서울,구로구,2020. 10. 22,321,구로구 일가족,1,44,2020. 10. 29,가족 및 지인 모임,,
10,서울,구로구,2020. 10. 22,321,구로구 일가족,2,46,2020. 10. 30,가족 및 지인 모임,,
10,서울,구로구,2020. 10. 22,321,구로구 일가족,1,47,2020. 11. 3,가족 및 지인 모임,,
10,서울,구로구,2020. 10. 22,321,구로구 일가족,1,48,2020. 11. 4,가족 및 지인 모임,,
10,서울,영등포구,2020. 10. 22,322,영등포구 일가족,13,14,2020. 10. 27,가족 및 지인 모임,,
10,서울,영등포구,2020. 10. 22,322,영등포구 일가족,5,19,2020. 10. 28,가족 및 지인 모임,,
10,서울,영등포구,2020. 10. 22,322,영등포구 일가족,2,21,2020. 11. 2,가족 및 지인 모임,,
10,서울,강서구,2020. 10. 23,323,강서구 일가족,6,7,2020. 10. 28,가족 및 지인 모임,,
10,서울,강서구,2020. 10. 23,323,강서구 일가족,6,13,2020. 11. 13,가족 및 지인 모임,,
10,서울,용산구,2020. 10. 25,324,의류업체,7,8,2020. 10. 28,도매 및 소매업,,
10,서울,용산구,2020. 10. 25,324,의류업체,1,9,2020. 10. 29,도매 및 소매업,,
10,서울,강남구,2020. 10. 26,325,럭키사우나,16,17,2020. 10. 29,기타 개인 서비스업,,목욕장업
10,서울,강남구,2020. 10. 26,325,럭키사우나,11,28,2020. 10. 30,기타 개인 서비스업,,목욕장업
10,서울,강남구,2020. 10. 26,325,럭키사우나,5,33,2020. 10. 31,기타 개인 서비스업,,목욕장업
10,서울,강남구,2020. 10. 26,325,럭키사우나,3,36,2020. 11. 1,기타 개인 서비스업,,목욕장업
10,서울,강남구,2020. 10. 26,325,럭키사우나,1,37,2020. 11. 2,기타 개인 서비스업,,목욕장업
10,서울,강남구,2020. 10. 26,325,럭키사우나,1,38,2020. 11. 3,기타 개인 서비스업,,목욕장업
10,서울,강남구,2020. 10. 26,325,럭키사우나,2,40,2020. 11. 4,기타 개인 서비스업,,목욕장업
10,서울,강남구,2020. 10. 26,325,럭키사우나,2,42,2020. 11. 5,기타 개인 서비스업,,목욕장업
